ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 23
 path_based renewable label = 25
 slot_max = 25


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 319:   0 0 0 0 2 0 1 1 4 0 0 1 0 7 0 0
 Node 320:   0 0 4 0 2 0 0 0 0 4 0 0 0 2 1 1
 Node 321:   0 0 0 0 2 0 0 1 0 3 0 0 0 0 1 0
 Node 322:   0 0 0 0 2 0 0 1 0 2 0 0 0 0 1 0
 Node 323:   0 0 0 0 2 0 0 1 0 1 0 0 0 0 1 0
 Node 324:   1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 325:   2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 326:   3 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 327:   4 0 4 0 2 0 1 1 0 0 0 0 0 3 0 0
 Node 328:   0 4 4 0 2 0 0 0 0 0 0 0 0 2 1 1
 Node 329:   0 3 0 0 2 0 0 1 0 0 0 0 0 0 1 0
