ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 6
 path_based renewable label = 6


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 320:   0 0 0 0 0 1 0 1 0 0 1 0
 Node 321:   0 0 1 2 0 1 0 0 0 0 1 0
 Node 322:   0 0 0 1 1 0 0 0 0 2 0 0
 Node 323:   0 1 0 1 0 1 0 0 0 1 1 0
 Node 324:   0 2 2 0 0 0 0 0 0 0 1 1
 Node 325:   0 2 0 0 1 0 0 1 0 0 0 0
 Node 326:   0 1 1 1 1 1 0 1 0 0 0 0
 Node 327:   0 1 0 2 0 1 0 1 0 0 1 0
 Node 328:   0 2 1 0 0 0 0 1 0 0 1 0
 Node 329:   0 1 1 0 0 1 0 1 0 0 1 1
 Node 330:   0 2 2 1 0 1 0 1 0 0 1 0
 Node 331:   1 1 0 0 1 0 0 1 0 0 0 1
 Node 332:   0 1 1 0 1 0 0 1 0 0 0 1
 Node 333:   0 2 0 0 1 0 0 0 0 0 0 0
 Node 334:   1 1 0 0 0 0 0 0 0 1 1 0
 Node 335:   1 1 0 1 1 1 0 0 0 0 0 0
 Node 336:   1 1 0 0 0 2 0 0 0 0 1 1
 Node 337:   1 1 0 1 1 1 0 0 0 1 0 1
 Node 338:   0 1 0 0 1 0 0 0 0 0 0 2
 Node 339:   0 1 2 1 1 0 0 0 0 1 0 0
 Node 340:   0 0 1 0 1 0 0 0 0 0 0 1
 Node 341:   0 1 1 1 1 0 0 0 0 0 0 0
 Node 342:   0 0 2 1 1 0 0 0 0 0 0 0
 Node 343:   0 0 1 1 0 0 0 0 0 0 1 0
 Node 344:   0 0 1 0 1 1 0 0 0 0 0 0
 Node 345:   0 0 1 0 0 0 0 0 0 1 1 2
 Node 346:   0 0 0 1 1 0 0 0 0 0 0 0
 Node 347:   1 0 0 0 1 0 0 0 0 0 0 2
 Node 348:   1 0 0 0 0 1 0 0 0 1 1 1
 Node 349:   0 0 0 1 0 1 0 0 0 0 1 1
 Node 350:   0 0 0 1 1 0 0 0 0 2 0 0
 Node 351:   0 0 2 0 0 0 0 0 0 0 1 0
 Node 352:   1 0 0 0 0 0 0 0 0 1 1 0
 Node 353:   0 1 0 1 0 1 0 0 0 0 1 1
 Node 354:   0 1 0 0 1 0 0 0 0 0 0 0
 Node 355:   0 0 0 1 0 0 0 0 0 1 1 0
 Node 356:   1 1 1 0 0 0 0 0 0 0 1 0
 Node 357:   1 1 1 1 0 0 0 0 0 0 1 0
 Node 358:   2 1 0 1 0 1 0 0 0 0 1 0
 Node 359:   0 1 0 1 0 1 0 0 0 1 1 2
 Node 360:   0 1 2 0 1 0 0 0 0 0 0 0
 Node 361:   0 1 0 2 0 0 0 0 0 1 1 0
 Node 362:   0 1 0 0 0 0 0 0 0 0 1 0
 Node 363:   0 0 0 1 0 0 0 0 0 0 1 0
 Node 364:   0 0 0 3 1 0 0 0 0 0 0 0
 Node 365:   0 0 1 1 0 0 0 0 0 0 1 1
 Node 366:   0 1 2 0 1 0 0 0 0 0 0 0
 Node 367:   0 1 1 0 0 0 0 0 0 0 1 0
 Node 368:   0 1 1 0 1 1 0 0 0 0 0 0
 Node 369:   0 1 1 0 0 0 0 0 0 0 1 0
 Node 370:   0 1 1 2 1 1 0 0 0 0 0 0
 Node 371:   1 1 0 0 1 0 0 0 0 2 0 0
 Node 372:   0 1 1 1 1 0 0 0 0 0 0 1
 Node 373:   0 1 0 1 0 0 0 0 0 0 1 0
 Node 374:   0 1 0 1 1 0 0 0 0 0 0 0
 Node 375:   1 1 2 1 1 1 0 0 0 0 0 0
 Node 376:   0 2 0 0 0 0 0 0 0 0 1 2
 Node 377:   0 1 0 1 0 1 0 0 0 0 1 1
 Node 378:   0 2 1 1 0 0 0 0 0 0 1 0
 Node 379:   1 1 1 0 1 1 0 0 0 0 0 1
 Node 380:   0 2 0 0 0 0 0 0 0 0 1 1
 Node 381:   1 1 1 0 1 0 0 0 0 0 0 1
 Node 382:   0 1 2 0 1 1 0 0 0 1 0 1
 Node 383:   0 1 0 1 0 0 0 0 0 1 1 1
 Node 384:   0 0 0 1 1 0 0 0 0 0 0 0
 Node 385:   1 0 2 1 1 0 0 0 0 0 0 0
 Node 386:   0 1 1 0 1 0 0 0 0 1 0 1
 Node 387:   0 1 1 0 0 0 0 0 0 1 1 0
 Node 388:   1 1 2 0 0 0 0 0 0 0 1 1
 Node 389:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 390:   0 1 0 2 1 1 0 0 0 1 0 0
 Node 391:   0 1 1 1 0 0 0 0 0 0 1 0
