ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 199:   0 2 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 200:   0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 201:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 202:   0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 203:   0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 204:   0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1
 Node 205:   0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 206:   0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 207:   0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 1
 Node 208:   0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 209:   0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 210:   0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 211:   0 2 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 212:   0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 213:   0 0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 214:   0 1 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 215:   0 2 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 Node 216:   0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 1
 Node 217:   0 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 218:   0 1 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 219:   0 2 0 1 2 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0
 Node 220:   0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 221:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
